Year,Month,Day,Open,High,Low,Close,Volumn,Return
2021,3,12,108.49000000,109.17200000,108.47600000,109.05000000,154410,1.00512471
2021,3,11,108.36300000,108.80700000,108.34500000,108.49400000,157048,1.00117194
2021,3,10,108.45200000,108.91400000,108.33100000,108.36700000,156655,0.99896754
2021,3,9,108.85900000,109.22900000,108.40600000,108.47900000,162925,0.99616151
2021,3,8,108.40700000,108.93700000,108.26000000,108.89700000,157888,1.00493716
2021,3,5,107.96500000,108.64400000,107.81100000,108.36200000,168642,1.00370501
2021,3,4,106.99700000,107.97800000,106.94900000,107.96200000,163563,1.00909439
2021,3,3,106.67600000,107.14800000,106.65200000,106.98900000,157002,1.00295292
2021,3,2,106.74900000,106.95200000,106.64000000,106.67400000,160488,0.99930678
2021,3,1,106.49800000,106.88300000,106.36200000,106.74800000,158664,1.00180187
2021,2,26,106.20000000,106.68800000,105.84100000,106.55600000,185858,1.00335217
2021,2,25,105.83300000,106.39300000,105.81800000,106.20000000,177022,1.00345825
2021,2,24,105.23100000,106.10000000,105.16300000,105.83400000,159420,1.00585451
2021,2,23,105.05700000,105.42400000,104.91000000,105.21800000,144331,1.00181858
2021,2,22,105.37200000,105.84000000,104.97600000,105.02700000,149275,0.99603585
2021,2,19,105.67900000,105.73600000,105.23100000,105.44500000,147040,0.99799351
2021,2,18,105.86200000,105.92000000,105.59100000,105.65700000,146623,0.99807294
2021,2,17,106.02800000,106.23300000,105.77300000,105.86100000,157711,0.99844378
2021,2,16,105.35500000,106.06300000,105.17800000,106.02600000,152357,1.00642626
2021,2,15,104.88300000,105.41200000,104.87500000,105.34900000,125948,1.00389747
2021,2,12,104.72700000,105.17500000,104.69300000,104.94000000,125320,1.00207213
2021,2,11,104.57800000,104.80000000,104.54200000,104.72300000,117411,1.00135780
2021,2,10,104.56500000,104.83700000,104.40600000,104.58100000,135485,1.00031564
2021,2,9,105.19100000,105.25200000,104.49400000,104.54800000,143605,0.99388731
2021,2,8,105.30300000,105.66600000,105.14500000,105.19100000,130728,0.99800761
2021,2,5,105.52400000,105.79200000,105.32600000,105.40100000,147132,0.99881546
2021,2,4,105.01700000,105.58100000,104.96600000,105.52600000,147704,1.00481813
2021,2,3,104.94700000,105.10600000,104.89600000,105.02000000,137526,1.00068605
2021,2,2,104.91000000,105.16800000,104.82000000,104.94800000,146445,1.00021920
2021,2,1,104.75300000,105.03100000,104.60300000,104.92500000,146792,1.00197674
2021,1,29,104.19700000,104.93500000,104.18700000,104.71800000,169693,1.00453739
2021,1,28,104.07500000,104.45700000,104.04100000,104.24500000,159212,1.00168156
2021,1,27,103.60300000,104.19500000,103.57200000,104.07000000,152449,1.00449790
2021,1,26,103.73400000,103.82400000,103.54700000,103.60400000,137139,0.99875642
2021,1,25,103.70900000,103.93200000,103.66600000,103.73300000,141876,0.99959528
2021,1,22,103.48300000,103.87900000,103.45900000,103.77500000,149185,1.00280234
2021,1,21,103.52700000,103.66300000,103.32100000,103.48500000,152062,0.99953638
2021,1,20,103.89300000,103.92300000,103.44200000,103.53300000,147225,0.99655408
2021,1,19,103.67800000,104.08000000,103.64400000,103.89100000,148526,1.00205444
2021,1,18,103.81500000,103.92600000,103.63200000,103.67800000,140412,0.99860339
2021,1,15,103.79200000,103.91300000,103.61100000,103.82300000,151219,1.00028904
2021,1,14,103.85500000,104.19100000,103.55800000,103.79300000,158974,0.99941264
2021,1,13,103.74500000,103.98900000,103.51800000,103.85400000,152347,1.00101206
2021,1,12,104.24100000,104.32600000,103.70800000,103.74900000,157737,0.99531836
2021,1,11,103.85300000,104.39300000,103.83700000,104.23700000,152047,1.00300217
2021,1,8,103.80600000,104.08700000,103.60000000,103.92500000,167836,1.00138754
2021,1,7,103.01800000,103.95300000,102.93800000,103.78100000,167114,1.00735758
2021,1,6,102.68900000,103.43800000,102.58800000,103.02300000,181327,1.00308648
2021,1,5,103.10600000,103.18500000,102.58200000,102.70600000,166438,0.99603355
2021,1,4,103.08300000,103.30600000,102.70500000,103.11500000,170188,0.99824775
2020,12,31,103.07600000,103.30300000,102.98800000,103.29600000,118427,1.00112425
2020,12,30,103.56500000,103.58200000,102.95300000,103.18000000,147876,0.99631139
2020,12,29,103.78600000,103.81300000,103.45500000,103.56200000,140520,0.99798595
2020,12,28,103.47000000,103.89400000,103.39700000,103.77100000,139359,1.00112876
2020,12,24,103.52300000,103.76100000,103.49300000,103.65400000,105035,1.00120739
2020,12,23,103.62400000,103.64700000,103.35300000,103.52900000,150232,0.99942079
2020,12,22,103.31300000,103.72900000,103.27200000,103.58900000,159582,1.00256475
2020,12,21,103.48200000,103.88500000,103.24700000,103.32400000,169876,1.00013551
