Year,Month,Day,Open,High,Low,Close,Volumn,Return
2020,7,9,1.13260000,1.13701000,1.12794000,1.12835000,156348,0.99598376
2020,7,8,1.12720000,1.13512000,1.12623000,1.13290000,151287,1.00503003
2020,7,7,1.13083000,1.13320000,1.12585000,1.12723000,154797,0.99681650
2020,7,6,1.12426000,1.13448000,1.12364000,1.13083000,145432,1.00537883
2020,7,3,1.12387000,1.12528000,1.12188000,1.12478000,137495,1.00083642
2020,7,2,1.12498000,1.13021000,1.12228000,1.12384000,142566,0.99896001
2020,7,1,1.12326000,1.12746000,1.11844000,1.12501000,142692,1.00160255
2020,6,30,1.12407000,1.12613000,1.11905000,1.12321000,141827,0.99924381
2020,6,29,1.12178000,1.12873000,1.12138000,1.12406000,143259,1.00200569
2020,6,26,1.12159000,1.12388000,1.11948000,1.12181000,140056,1.00015156
2020,6,25,1.12497000,1.12591000,1.11898000,1.12164000,152947,0.99702220
2020,6,24,1.13069000,1.13253000,1.12471000,1.12499000,154851,0.99498523
2020,6,23,1.12572000,1.13479000,1.12325000,1.13066000,158631,1.00420097
2020,6,22,1.11826000,1.12692000,1.11676000,1.12593000,145237,1.00742643
2020,6,19,1.12045000,1.12537000,1.11676000,1.11763000,157937,0.99749206
2020,6,18,1.12431000,1.12608000,1.11851000,1.12044000,158497,0.99656675
2020,6,17,1.12623000,1.12934000,1.12065000,1.12430000,166714,0.99829518
2020,6,16,1.13231000,1.13528000,1.12276000,1.12622000,168128,0.99472703
2020,6,15,1.12316000,1.13319000,1.12255000,1.13219000,183659,1.00595296
2020,6,12,1.12981000,1.13398000,1.12120000,1.12549000,183166,0.99617635
2020,6,11,1.13715000,1.14030000,1.12875000,1.12981000,185738,0.99348411
2020,6,10,1.13388000,1.14218000,1.13229000,1.13722000,164959,1.00294564
2020,6,9,1.12933000,1.13633000,1.12404000,1.13388000,163778,1.00405561
2020,6,8,1.12907000,1.13193000,1.12678000,1.12930000,157221,1.00020371
2020,6,5,1.13363000,1.13832000,1.12774000,1.12907000,162461,0.99605660
2020,6,4,1.12323000,1.13613000,1.11942000,1.13354000,153899,1.00916990
2020,6,3,1.11686000,1.12571000,1.11649000,1.12324000,165461,1.00574846
