Year,Month,Day,Open,High,Low,Close,Volumn,Return
2021,3,22,1.38224,1.38762,1.38168,1.38581,147634,0.99909881
2021,3,19,1.39240,1.39586,1.38301,1.38706,152932,0.99617205
2021,3,18,1.39566,1.40008,1.38967,1.39239,170179,0.99762128
2021,3,17,1.38907,1.39704,1.38500,1.39571,156733,1.00478018
2021,3,16,1.38990,1.39055,1.38085,1.38907,153424,0.99943879
2021,3,15,1.39125,1.39491,1.38527,1.38985,166876,0.99844111
2021,3,12,1.39909,1.40041,1.38627,1.39202,167061,0.99497516
2021,3,11,1.39288,1.39941,1.39182,1.39905,159994,1.00413410
2021,3,10,1.38873,1.39374,1.38447,1.39329,163885,1.00349313
2021,3,9,1.38210,1.39246,1.38013,1.38844,165051,1.00490714
2021,3,8,1.37983,1.38649,1.37975,1.38166,173982,0.99853291
2021,3,5,1.38930,1.39061,1.37785,1.38369,171336,0.99596200
2021,3,4,1.39499,1.40157,1.38795,1.38930,167432,0.99611392
2021,3,3,1.39510,1.40057,1.39201,1.39472,155119,0.99972762
2021,3,2,1.39236,1.39764,1.38581,1.39510,160172,1.00188154
2021,3,1,1.39215,1.39986,1.39035,1.39248,171129,0.99969847
2021,2,26,1.40081,1.40254,1.38874,1.39290,184326,0.99411198
2021,2,25,1.41363,1.41824,1.39994,1.40115,174965,0.99106650
2021,2,24,1.41128,1.42356,1.40814,1.41378,167525,1.00177144
2021,2,23,1.40608,1.41163,1.40538,1.41128,151695,1.00369822
2021,2,22,1.40063,1.40869,1.39799,1.40608,168166,1.00369762
2021,2,19,1.39745,1.40382,1.39505,1.40090,151664,1.00291374
2021,2,18,1.38632,1.39897,1.38387,1.39683,155706,1.00819938
2021,2,17,1.39018,1.39072,1.38285,1.38547,161527,0.99661195
2021,2,16,1.39040,1.39509,1.38687,1.39018,163685,0.99984177
2021,2,15,1.38460,1.39186,1.38417,1.39040,143506,1.00414542
2021,2,12,1.38118,1.38619,1.37747,1.38466,139907,1.00267203
2021,2,11,1.38301,1.38587,1.38007,1.38097,135692,0.99838058
2021,2,10,1.38153,1.38690,1.38021,1.38321,152142,1.00121604
2021,2,9,1.37327,1.38192,1.37309,1.38153,154457,1.00602217
2021,2,8,1.37323,1.37487,1.36798,1.37326,152698,0.99965059
2021,2,5,1.36709,1.37395,1.36537,1.37374,159031,1.00490110
2021,2,4,1.36423,1.36973,1.35644,1.36704,166413,1.00200101
2021,2,3,1.36667,1.36831,1.36188,1.36431,161399,0.99825857
2021,2,2,1.36585,1.37100,1.36108,1.36669,164368,1.00076887
2021,2,1,1.37032,1.37572,1.36554,1.36564,178592,0.99660656
2021,1,29,1.37198,1.37509,1.36565,1.37029,185052,0.99876820
2021,1,28,1.36839,1.37453,1.36296,1.37198,185278,1.00284338
2021,1,27,1.37322,1.37583,1.36583,1.36809,173195,0.99626425
2021,1,26,1.36744,1.37439,1.36090,1.37322,161595,1.00422688
2021,1,25,1.36686,1.37227,1.36483,1.36744,173787,0.99908672
2021,1,22,1.37316,1.37355,1.36353,1.36869,168029,0.99685363
2021,1,21,1.36527,1.37455,1.36451,1.37301,171223,1.00566184
2021,1,20,1.36274,1.37176,1.36169,1.36528,169733,1.00188595
2021,1,19,1.35796,1.36359,1.35690,1.36271,167102,1.00349789
2021,1,18,1.35742,1.35996,1.35193,1.35796,166804,0.99927150
2021,1,15,1.36841,1.36973,1.35715,1.35895,174022,0.99307961
2021,1,14,1.36351,1.37094,1.36156,1.36842,177643,1.00369669
2021,1,13,1.36607,1.37002,1.36116,1.36338,170831,0.99759999
2021,1,12,1.35095,1.36691,1.35010,1.36666,178618,1.01162885
2021,1,11,1.35602,1.35800,1.34509,1.35095,182692,0.99559299
2021,1,8,1.35622,1.36353,1.35379,1.35693,182253,1.00060467
2021,1,7,1.36068,1.36326,1.35327,1.35611,185268,0.99664871
2021,1,6,1.36219,1.36706,1.35387,1.36067,196009,0.99860558
2021,1,5,1.35696,1.36410,1.35535,1.36257,183650,1.00413424
2021,1,4,1.36418,1.37030,1.35408,1.35696,197196,0.99408076
2020,12,31,1.36238,1.36856,1.36023,1.36504,155222,1.00195982
2020,12,30,1.34966,1.36251,1.34924,1.36237,181765,1.00939475
2020,12,29,1.34431,1.35223,1.34396,1.34969,183232,1.00347207
2020,12,28,1.35420,1.35751,1.34286,1.34502,170659,0.99355125
2020,12,24,1.34908,1.36187,1.34868,1.35375,149322,1.00346906
2020,12,23,1.33545,1.35696,1.33492,1.34907,189786,1.01000973
2020,12,22,1.34609,1.34725,1.33038,1.33570,185133,0.99234032
2020,12,21,1.34115,1.34972,1.31878,1.34601,197390,0.99523827
2020,12,18,1.35826,1.35893,1.34712,1.35245,168872,0.99595711
2020,12,17,1.35084,1.36238,1.34945,1.35794,170009,1.00527831
2020,12,16,1.34555,1.35536,1.34334,1.35081,131222,1.00370032
2020,12,15,1.33184,1.34692,1.32791,1.34583,171491,1.00985976
2020,12,14,1.33650,1.34448,1.32894,1.33269,168408,1.00776607
2020,12,11,1.32938,1.33238,1.31339,1.32242,170953,0.99481686
2020,12,10,1.33969,1.34102,1.32454,1.32931,177323,0.99180774
2020,12,9,1.33492,1.34776,1.33452,1.34029,171339,1.00390991
2020,12,8,1.33769,1.33913,1.32891,1.33507,174859,0.99801156
2020,12,7,1.34104,1.34368,1.32236,1.33773,174839,0.99592022
2020,12,4,1.34421,1.35386,1.34109,1.34321,167516,0.99892166
2020,12,3,1.33613,1.35009,1.33472,1.34466,168691,1.00621843
2020,12,2,1.34140,1.34406,1.32891,1.33635,167114,0.99622785
2020,12,1,1.33206,1.34406,1.33147,1.34141,165295,1.00693605
2020,11,30,1.33213,1.33834,1.32954,1.33217,167301,1.00063095
2020,11,27,1.33544,1.33808,1.32873,1.33133,163529,0.99674323
2020,11,26,1.33727,1.33972,1.33211,1.33568,151290,0.99782607
2020,11,25,1.33559,1.33928,1.33039,1.33859,175858,1.00225370
2020,11,24,1.33166,1.33796,1.32926,1.33558,173189,1.00287592
2020,11,23,1.32889,1.33973,1.32628,1.33175,163158,1.00235583
2020,11,20,1.32569,1.32961,1.32403,1.32862,172451,1.00203632
2020,11,19,1.32641,1.32788,1.31955,1.32592,166405,0.99937441
2020,11,18,1.32460,1.33116,1.32406,1.32675,166725,1.00166094
2020,11,17,1.31896,1.32720,1.31860,1.32455,179326,1.00384242
2020,11,16,1.31527,1.32424,1.31527,1.31948,139040,1.00026533
2020,11,13,1.31151,1.32009,1.31072,1.31913,171603,1.00591748
2020,11,12,1.32127,1.32276,1.31055,1.31137,175514,0.99216179
2020,11,11,1.32685,1.33119,1.31909,1.32173,179553,0.99601362
2020,11,10,1.31630,1.32778,1.31539,1.32702,196068,1.00817468
2020,11,9,1.31517,1.32075,1.31177,1.31626,194081,1.00028118
2020,11,6,1.31422,1.31762,1.30921,1.31589,188151,1.00123262
2020,11,5,1.29828,1.31537,1.29295,1.31427,198758,1.01206684
2020,11,4,1.30539,1.31391,1.29139,1.29860,214528,0.99445568
2020,11,3,1.29168,1.30782,1.29074,1.30584,164400,1.01097812
2020,11,2,1.29036,1.29422,1.28538,1.29166,171705,0.99740545
2020,10,30,1.29257,1.29876,1.28985,1.29502,178397,1.00194971
2020,10,29,1.29821,1.30251,1.28754,1.29250,178266,0.99561697
2020,10,28,1.30398,1.30629,1.29161,1.29819,173299,0.99554448
2020,10,27,1.30170,1.30791,1.30004,1.30400,163127,1.00186698
2020,10,26,1.30452,1.30743,1.29922,1.30157,169973,0.99815947
2020,10,23,1.30782,1.31217,1.30186,1.30397,165436,0.99703330
2020,10,22,1.31451,1.31516,1.30699,1.30785,169708,0.99488806
2020,10,21,1.29449,1.31763,1.29328,1.31457,164031,1.01533150
2020,10,20,1.29358,1.29788,1.29103,1.29472,154656,1.00038633
2020,10,19,1.28924,1.30240,1.28881,1.29422,161127,1.00185784
2020,10,16,1.29029,1.29619,1.28616,1.29182,169985,1.00115474
2020,10,15,1.30102,1.30292,1.28900,1.29033,166731,0.99172239
2020,10,14,1.29330,1.30638,1.28621,1.30110,138566,1.00599219
2020,10,13,1.30623,1.30684,1.29215,1.29335,147704,0.99013956
2020,10,12,1.30289,1.30821,1.30045,1.30623,146472,1.00118803
2020,10,9,1.29326,1.30509,1.29155,1.30468,148477,1.00852626
2020,10,8,1.29182,1.29698,1.28908,1.29365,144635,1.00155616
2020,10,7,1.28673,1.29290,1.28463,1.29164,164383,1.00333243
2020,10,6,1.29755,1.30065,1.28658,1.28735,165033,0.99214668
2020,10,5,1.29189,1.29905,1.28993,1.29754,165328,1.00320087
2020,10,2,1.28836,1.29530,1.28365,1.29340,179659,1.00364709
2020,10,1,1.29154,1.29778,1.28193,1.28870,169815,0.99746126
2020,9,30,1.28566,1.29415,1.28049,1.29198,178575,1.00457196
2020,9,29,1.28291,1.29021,1.28233,1.28610,168138,1.00248653
2020,9,28,1.27406,1.29292,1.27406,1.28291,170504,1.00647231
2020,9,25,1.27497,1.28045,1.26835,1.27466,175008,1.00040812
2020,9,24,1.27228,1.27806,1.26901,1.27414,183199,1.00147769
2020,9,23,1.27291,1.27767,1.26693,1.27226,178633,0.99953647
2020,9,22,1.28140,1.28668,1.27101,1.27285,172224,0.99326560
2020,9,21,1.29129,1.29659,1.27749,1.28148,173713,0.99214939
2020,9,18,1.29727,1.29992,1.29139,1.29162,174230,0.99573681
2020,9,17,1.29652,1.29976,1.28644,1.29715,178263,1.00037018
2020,9,16,1.28883,1.30067,1.28743,1.29667,164533,1.00618453
2020,9,15,1.28453,1.29252,1.28139,1.28870,161648,1.00346506
2020,9,14,1.27768,1.29186,1.27682,1.28425,161174,1.00371239
2020,9,11,1.28044,1.28653,1.27582,1.27950,174964,0.99927368
2020,9,10,1.30009,1.30344,1.27726,1.28043,173754,0.98486282
2020,9,9,1.29807,1.30229,1.28844,1.30011,169176,1.00162558
2020,9,8,1.31601,1.31729,1.29792,1.29800,170264,0.98634467
2020,9,7,1.32433,1.32665,1.31397,1.31597,156464,0.99102335
2020,9,4,1.32716,1.33186,1.31753,1.32789,172821,0.99994729
2020,9,3,1.33499,1.33564,1.32419,1.32796,174933,0.99470424
2020,9,2,1.33827,1.34018,1.32827,1.33503,169616,0.99758642
2020,9,1,1.33683,1.34816,1.33556,1.33826,176460,1.00106221
2020,8,31,1.33291,1.33950,1.33004,1.33684,169353,1.00134077
2020,8,28,1.31995,1.33558,1.31855,1.33505,175160,1.01142450
2020,8,27,1.32087,1.32836,1.31611,1.31997,169870,0.99932620
2020,8,26,1.31507,1.32184,1.31163,1.32086,159581,1.00441808
2020,8,25,1.30624,1.31698,1.30545,1.31505,165805,1.00681392
2020,8,24,1.30795,1.31482,1.30525,1.30615,156908,0.99783039
2020,8,21,1.32133,1.32546,1.30585,1.30899,169354,0.99063094
2020,8,20,1.30963,1.32233,1.30636,1.32137,181096,1.00897977
2020,8,19,1.32381,1.32668,1.30928,1.30961,169336,0.98928086
2020,8,18,1.31023,1.32491,1.30909,1.32380,160814,1.01034154
2020,8,17,1.30882,1.31212,1.30733,1.31025,150751,1.00127619
2020,8,14,1.30661,1.31419,1.30476,1.30858,156918,1.00151538
2020,8,13,1.30321,1.31240,1.30262,1.30660,164502,1.00259358
2020,8,12,1.30468,1.30676,1.30046,1.30322,173508,0.99888095
2020,8,11,1.30725,1.31315,1.30411,1.30468,167617,0.99813330
2020,8,10,1.30511,1.31030,1.30183,1.30712,156282,1.00150173
2020,8,7,1.31403,1.31506,1.30090,1.30516,179545,0.99322710
2020,8,6,1.31133,1.31854,1.31080,1.31406,179548,1.00209714
2020,8,5,1.30702,1.31611,1.30546,1.31131,166652,1.00320552
2020,8,4,1.30739,1.31073,1.29807,1.30712,169773,0.99990820
2020,8,3,1.30736,1.31123,1.30041,1.30724,180465,0.99894545
2020,7,31,1.30947,1.31698,1.30696,1.30862,187808,0.99939667
2020,7,30,1.29944,1.31018,1.29441,1.30941,172731,1.00758724
2020,7,29,1.29305,1.30129,1.29113,1.29955,166412,1.00503465
2020,7,28,1.28804,1.29523,1.28378,1.29304,173458,1.00385069
2020,7,27,1.27896,1.29014,1.27747,1.28808,176188,1.00683165
2020,7,24,1.27401,1.28031,1.27163,1.27934,170454,1.00417576
2020,7,23,1.27323,1.27606,1.26724,1.27402,169340,1.00071479
2020,7,22,1.27305,1.27431,1.26433,1.27311,159682,1.00006284
2020,7,21,1.26609,1.27672,1.26497,1.27303,159962,1.00548938
2020,7,20,1.25488,1.26649,1.25175,1.26608,150521,1.00742391
2020,7,17,1.25525,1.25738,1.25111,1.25675,149797,1.00117903
2020,7,16,1.25867,1.26243,1.25196,1.25527,159458,0.99732251
2020,7,15,1.25525,1.26491,1.25461,1.25864,165704,1.00271663
2020,7,14,1.25535,1.25633,1.24794,1.25523,156281,0.99992831
2020,7,13,1.26281,1.26656,1.25496,1.25532,166998,0.99462012
2020,7,10,1.26052,1.26633,1.25664,1.26211,161578,1.00126933
2020,7,9,1.26089,1.26691,1.25966,1.26051,168505,0.99969863
2020,7,8,1.25403,1.26227,1.25077,1.26089,171166,1.00552649
2020,7,7,1.24913,1.25916,1.24618,1.25396,172538,1.00388276
2020,7,6,1.24608,1.25193,1.24581,1.24911,165223,1.00072905
2020,7,3,1.24668,1.24931,1.24374,1.24820,153529,1.00121924
2020,7,2,1.24731,1.25292,1.24557,1.24668,158457,0.99943081
2020,7,1,1.23984,1.24899,1.23586,1.24739,163191,1.00595156
2020,6,30,1.22976,1.24009,1.22572,1.24001,162378,1.00831856
2020,6,29,1.23312,1.23891,1.22511,1.22978,163294,0.99687913
2020,6,26,1.24114,1.24363,1.23138,1.23363,171799,0.99342884
2020,6,25,1.24182,1.24639,1.23886,1.24179,179433,0.99994363
2020,6,24,1.25186,1.25415,1.24133,1.24186,180211,0.99200396
2020,6,23,1.24677,1.25314,1.24315,1.25187,184174,1.00410668
2020,6,22,1.23403,1.24766,1.23307,1.24675,170047,1.00967768
2020,6,19,1.24226,1.24557,1.23433,1.23480,185649,0.99399482
2020,6,18,1.25550,1.25661,1.24018,1.24226,184576,0.98946228
2020,6,17,1.25710,1.25881,1.25106,1.25549,191360,0.99871927
2020,6,16,1.25994,1.26871,1.25525,1.25710,201671,0.99736596
2020,6,15,1.25118,1.26057,1.24537,1.26042,206984,1.00511962
2020,6,12,1.26001,1.26529,1.24729,1.25400,204317,0.99513542
2020,6,11,1.27467,1.27537,1.25856,1.26013,206973,0.98864742
2020,6,10,1.27273,1.28125,1.27056,1.27460,193087,1.00146928
2020,6,9,1.27222,1.27547,1.26180,1.27273,184393,1.00042446
2020,6,8,1.26786,1.27355,1.26274,1.27219,184263,1.00423103
2020,6,5,1.25947,1.27305,1.25822,1.26683,182174,1.00588366
2020,6,4,1.25736,1.26327,1.24998,1.25942,176752,1.00167819
2020,6,3,1.25495,1.26147,1.25406,1.25731,183838,1.00189652
2020,6,2,1.24905,1.25753,1.24767,1.25493,172038,1.00494090
2020,6,1,1.23194,1.25062,1.23171,1.24876,171353,1.01187910
2020,5,29,1.23139,1.23933,1.22902,1.23410,183824,1.00190785
2020,5,28,1.22591,1.23439,1.22331,1.23175,184320,1.00479659
2020,5,27,1.23310,1.23535,1.22041,1.22587,182886,0.99424155
2020,5,26,1.21853,1.23626,1.21776,1.23297,168028,1.01182543
2020,5,25,1.21728,1.22031,1.21599,1.21856,148302,1.00118312
2020,5,22,1.22167,1.22331,1.21607,1.21712,166951,0.99626744
2020,5,21,1.22411,1.22490,1.21848,1.22168,164950,0.99849614
2020,5,20,1.22510,1.22871,1.22212,1.22352,167257,0.99871031
2020,5,19,1.21931,1.22953,1.21834,1.22510,170445,1.00475683
2020,5,18,1.20775,1.22269,1.20692,1.21930,171843,1.00732797
2020,5,15,1.22256,1.22384,1.21000,1.21043,174913,0.99008630
2020,5,14,1.22345,1.22412,1.21654,1.22255,180378,0.99932155
2020,5,13,1.22581,1.23393,1.22096,1.22338,187958,0.99797693
2020,5,12,1.23340,1.23769,1.22543,1.22586,182027,0.99410443
2020,5,11,1.24057,1.24371,1.22825,1.23313,173349,0.99371439
2020,5,8,1.23571,1.24668,1.23477,1.24093,158303,1.00418366
2020,5,7,1.23402,1.24169,1.22655,1.23576,177938,1.00141814
2020,5,6,1.24317,1.24497,1.23346,1.23401,166683,0.99259980
2020,5,5,1.24422,1.24832,1.24198,1.24321,165474,0.99921234
2020,5,4,1.24826,1.24875,1.24042,1.24419,174541,0.99535200
2020,5,1,1.25893,1.25997,1.24824,1.25000,174081,0.99262283
2020,4,30,1.24667,1.26433,1.24283,1.25929,181691,1.01013107
2020,4,29,1.24202,1.24848,1.23883,1.24666,177515,1.00349346
2020,4,28,1.24268,1.25177,1.24031,1.24232,171171,0.99967008
2020,4,27,1.23622,1.24547,1.23549,1.24273,95858,1.00520913
2020,4,24,1.23438,1.23771,1.22981,1.23629,105670,1.00139320
2020,4,23,1.23326,1.24145,1.23071,1.23457,358991,1.00095671
2020,4,22,1.22817,1.23854,1.22735,1.23339,321355,1.00354751
2020,4,21,1.24330,1.24517,1.22468,1.22903,367963,0.98841118
2020,4,20,1.24846,1.25040,1.24157,1.24344,311905,0.99472813
2020,4,17,1.24558,1.25217,1.24065,1.25003,378309,1.00354846
2020,4,16,1.25199,1.25295,1.24072,1.24561,389833,0.99502333
2020,4,15,1.26213,1.26303,1.24363,1.25184,352564,0.99173711
2020,4,14,1.25125,1.26471,1.25027,1.26227,360612,1.00882332
2020,4,13,1.24529,1.25364,1.24519,1.25123,305343,1.00497173
2020,4,10,1.24512,1.24867,1.24391,1.24504,159284,0.99945413
2020,4,9,1.23877,1.24834,1.23601,1.24572,443466,1.00589461
2020,4,8,1.23323,1.24193,1.22871,1.23842,387572,1.00429804
2020,4,7,1.22298,1.23839,1.21642,1.23312,460761,1.00825000
2020,4,6,1.22322,1.23265,1.22091,1.22303,432751,0.99685383
2020,4,3,1.23956,1.24094,1.22048,1.22689,221753,0.98969879
2020,4,2,1.23725,1.24746,1.23489,1.23966,502380,1.00198836
2020,4,1,1.24251,1.24418,1.23293,1.23720,514261,0.99622350
2020,3,31,1.24158,1.24724,1.22425,1.24189,610670,1.00020135
2020,3,30,1.24274,1.24663,1.23170,1.24164,563362,0.99734126
2020,3,27,1.21583,1.24851,1.21302,1.24495,687036,1.02393387
2020,3,26,1.18925,1.22289,1.17753,1.21585,678944,1.02234984
2020,3,25,1.17504,1.19729,1.16383,1.18927,583514,1.01200688
2020,3,24,1.15430,1.17993,1.14846,1.17516,610391,1.01846861
2020,3,23,1.16790,1.17147,1.14459,1.15385,616679,0.99425258
2020,3,20,1.14672,1.19330,1.14090,1.16052,586436,1.01200785
2020,3,19,1.15846,1.17939,1.14385,1.14675,634424,0.98987466
2020,3,18,1.20632,1.21294,1.14497,1.15848,610665,0.96044570
2020,3,17,1.22703,1.22731,1.20012,1.20619,625012,0.98308000
2020,3,16,1.24106,1.24261,1.22013,1.22695,593284,0.99956008
2020,3,13,1.25728,1.26238,1.22621,1.22749,428137,0.97575497
2020,3,12,1.28214,1.28487,1.24903,1.25799,521865,0.98115665
2020,3,11,1.28847,1.29764,1.28038,1.28215,378634,0.99500229
2020,3,10,1.30888,1.31159,1.28671,1.28859,254236,0.98381420
2020,3,9,1.30806,1.31995,1.30333,1.30979,600461,1.00505678
2020,3,6,1.29501,1.30488,1.29445,1.30320,822780,1.00595918
2020,3,5,1.28708,1.29679,1.28607,1.29548,265109,1.00651858
2020,3,4,1.28107,1.28721,1.27689,1.28709,814085,1.00473841
2020,3,3,1.27512,1.28436,1.27395,1.28102,788447,1.00454823
2020,3,2,1.27583,1.28503,1.27387,1.27522,1062058,0.99478899
2020,2,28,1.28838,1.29191,1.27251,1.28190,1031910,0.99500904
2020,2,27,1.28964,1.29459,1.28592,1.28833,961223,0.99892999
2020,2,26,1.30034,1.30075,1.28928,1.28971,894341,0.99176420
2020,2,25,1.29246,1.30175,1.29113,1.30042,808736,1.00616658
2020,2,24,1.29381,1.29541,1.28853,1.29245,812322,0.99762259
2020,2,21,1.28774,1.29805,1.28723,1.29553,701442,1.00608842
2020,2,20,1.29173,1.29283,1.28437,1.28769,744720,0.99677210
2020,2,19,1.29960,1.30229,1.29063,1.29186,721657,0.99404432
2020,2,18,1.30023,1.30484,1.29642,1.29960,679445,0.99943092
2020,2,17,1.30301,1.30535,1.29968,1.30034,578767,0.99662004
2020,2,14,1.30395,1.30630,1.30000,1.30475,657975,1.00050610
2020,2,13,1.29579,1.30689,1.29428,1.30409,739529,1.00637429
2020,2,12,1.29509,1.29910,1.29451,1.29583,654897,1.00050959
2020,2,11,1.29135,1.29677,1.28936,1.29517,653202,1.00289601
2020,2,10,1.28821,1.29457,1.28710,1.29143,619528,1.00230508
2020,2,7,1.29280,1.29584,1.28797,1.28846,658128,0.99658128
2020,2,6,1.30001,1.30011,1.29204,1.29288,572528,0.99451543
2020,2,5,1.30286,1.30695,1.29553,1.30001,650342,0.99778187
2020,2,4,1.29899,1.30461,1.29401,1.30290,644613,1.00280931
2020,2,3,1.31724,1.31834,1.29819,1.29925,571790,0.98393742
2020,1,31,1.30941,1.32106,1.30783,1.32046,684032,1.00856986
2020,1,30,1.30171,1.31097,1.29769,1.30924,676588,1.00580788
2020,1,29,1.30266,1.30286,1.29886,1.30168,518981,0.99927071
2020,1,28,1.30560,1.30646,1.29744,1.30263,585170,0.99768698
2020,1,27,1.30783,1.31045,1.30392,1.30565,600709,0.99866910
2020,1,24,1.31236,1.31733,1.30561,1.30739,668705,0.99627366
2020,1,23,1.31371,1.31506,1.30961,1.31228,643046,0.99877463
2020,1,22,1.30416,1.31525,1.30335,1.31389,571944,1.00692028
2020,1,21,1.30065,1.30831,1.29943,1.30486,648384,1.00314429
2020,1,20,1.29869,1.30130,1.29612,1.30077,517608,0.99991544
2020,1,17,1.30766,1.31182,1.30054,1.30088,663570,0.99470867
2020,1,16,1.30369,1.30827,1.30246,1.30780,663887,1.00313720
2020,1,15,1.30186,1.30423,1.29839,1.30371,648983,1.00147489
2020,1,14,1.29842,1.30327,1.29533,1.30179,691359,1.00257230
2020,1,13,1.30304,1.30446,1.29601,1.29845,641392,0.99431035
2020,1,10,1.30644,1.30963,1.30417,1.30588,636993,0.99954075
2020,1,9,1.30922,1.31237,1.30121,1.30648,700790,0.99788428
2020,1,8,1.31191,1.31693,1.30793,1.30925,887733,0.99799524
2020,1,7,1.31642,1.32119,1.30944,1.31188,779108,0.99644528
2020,1,6,1.30807,1.31742,1.30605,1.31656,701152,1.00618279
2020,1,3,1.31336,1.31601,1.30527,1.30847,805707,0.99592032
2020,1,2,1.32117,1.32301,1.31144,1.31383,564296,0.99060537
2019,12,31,1.31103,1.32837,1.31027,1.32629,609512,1.01150083
2019,12,30,1.30862,1.31498,1.30636,1.31121,688077,1.00225490
2019,12,27,1.29915,1.31170,1.29673,1.30826,728210,1.00702778
2019,12,26,1.29872,1.30155,1.29588,1.29913,379917,1.00197444
2019,12,24,1.29345,1.29704,1.29206,1.29657,544559,1.00238115
2019,12,23,1.29979,1.30316,1.29038,1.29349,690191,0.99520666
2019,12,20,1.30072,1.30791,1.29772,1.29972,626938,0.99920047
2019,12,19,1.30772,1.31327,1.29890,1.30076,783380,0.99463973
2019,12,18,1.31266,1.31335,1.30593,1.30777,794258,0.99624438
2019,12,17,1.33327,1.33359,1.30982,1.31270,820226,0.98458654
2019,12,16,1.33361,1.34216,1.33203,1.33325,686282,0.99977504
2019,12,13,1.31633,1.35099,1.31630,1.33355,862446,1.01305104
2019,12,12,1.31944,1.32288,1.30491,1.31637,697603,0.99767326
2019,12,11,1.31521,1.32132,1.31049,1.31944,555862,1.00318571
2019,12,10,1.31387,1.32141,1.31315,1.31525,206066,1.00095891
2019,12,9,1.31339,1.31806,1.31296,1.31399,472984,1.00015984
2019,12,6,1.31561,1.31650,1.30995,1.31378,473496,0.99857106
2019,12,5,1.31020,1.31655,1.30998,1.31566,443185,1.00409067
2019,12,4,1.29904,1.31202,1.29815,1.31030,531754,1.00862912
2019,12,3,1.29389,1.30108,1.29292,1.29909,477366,1.00397233
2019,12,2,1.29060,1.29483,1.28950,1.29395,477629,1.00112186
2019,11,29,1.29087,1.29437,1.28778,1.29250,488868,1.00123169
2019,11,28,1.29215,1.29503,1.28979,1.29091,547502,0.99914861
2019,11,27,1.28645,1.29208,1.28259,1.29201,497987,1.00441566
2019,11,26,1.28995,1.29033,1.28345,1.28633,490421,0.99722461
2019,11,25,1.28443,1.29109,1.28397,1.28991,228333,1.00512729
2019,11,22,1.29053,1.29279,1.28197,1.28333,503180,0.99437467
2019,11,21,1.29218,1.29697,1.28921,1.29059,484133,0.99873088
2019,11,20,1.29245,1.29298,1.28863,1.29223,513607,0.99998452
2019,11,19,1.29520,1.29694,1.29090,1.29225,519468,0.99778399
2019,11,18,1.29138,1.29846,1.29065,1.29512,489947,1.00375890
2019,11,15,1.28803,1.29187,1.28659,1.29027,455519,1.00169243
2019,11,14,1.28482,1.28879,1.28239,1.28809,509059,1.00252950
2019,11,13,1.28435,1.28619,1.28205,1.28484,527544,1.00037373
2019,11,12,1.28515,1.28733,1.28141,1.28436,536730,0.99975869
2019,11,11,1.27877,1.28975,1.27832,1.28467,472422,1.00554168
2019,11,8,1.28137,1.28224,1.27679,1.27759,488418,0.99680888
